deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
fake_1434.wav,3.1179354,2.7702143,4.1611376,3.2720635,3.9028845,NISQAv2
real_2544.wav,4.466543,4.2872005,4.543279,4.2237563,4.428169,NISQAv2
fake_1352.wav,2.8989217,3.4817367,3.6294625,2.6134791,3.469899,NISQAv2
real_1065.wav,3.7040422,3.6102118,4.4673805,3.7083468,4.1734977,NISQAv2
fake_545.wav,3.07573,2.6562393,3.9812334,3.0268066,3.638477,NISQAv2
real_389.wav,3.9205904,3.6700242,4.40197,3.9506934,4.223747,NISQAv2
real_1703.wav,4.2200923,3.3413246,4.360215,3.905675,4.4204707,NISQAv2
fake_223.wav,3.3352196,3.605751,4.0507364,3.367154,3.4523675,NISQAv2
fake_2115.wav,2.3715763,2.7878969,3.4130108,2.476847,3.2929382,NISQAv2
real_1717.wav,4.206864,3.4394197,4.3673015,4.0625477,4.3901215,NISQAv2
fake_237.wav,3.018944,3.484113,3.9519606,3.1301868,3.739701,NISQAv2
fake_2101.wav,2.5771883,3.0114324,3.3978617,2.6409912,3.4269793,NISQAv2
fake_1408.wav,2.9898689,2.5122907,4.0620146,2.9897773,3.68091,NISQAv2
real_2578.wav,3.1672344,3.3249252,3.1055415,3.1351984,3.7627742,NISQAv2
real_1071.wav,3.6737692,3.410399,4.364992,3.8842728,4.1452746,NISQAv2
fake_551.wav,3.4582245,2.5639775,4.145161,3.273646,3.880333,NISQAv2
real_174.wav,3.800985,2.9702628,4.2006636,3.9330254,4.1697173,NISQAv2
fake_1839.wav,2.3325577,2.1479075,3.17882,2.4522955,3.268583,NISQAv2
fake_1187.wav,2.9207246,3.2237194,3.3491127,2.5978978,3.5818388,NISQAv2
real_1298.wav,3.4110372,4.001921,3.9036808,3.0187814,3.7838817,NISQAv2
real_37.wav,4.5105925,4.1756334,4.577295,4.192236,4.5417924,NISQAv2
fake_960.wav,3.2279572,3.537623,4.0952682,2.9349973,3.8651364,NISQAv2
real_612.wav,4.4094224,4.280764,4.5245934,3.8961527,4.3850436,NISQAv2
real_23.wav,4.618944,4.3434844,4.63797,4.269708,4.5748324,NISQAv2
real_606.wav,4.703623,4.4629974,4.685176,4.214442,4.5364947,NISQAv2
fake_974.wav,3.3960593,3.3643405,4.1961784,3.446338,3.9421022,NISQAv2
fake_1193.wav,2.599685,3.041764,3.297169,2.6222987,3.4690304,NISQAv2
real_160.wav,3.9860222,4.145795,4.161498,3.553903,4.1801047,NISQAv2
fake_1805.wav,3.3097143,2.1631863,4.2395616,3.3944511,3.8440425,NISQAv2
real_148.wav,3.45507,4.3092713,3.8353543,3.3825488,3.8984215,NISQAv2
fake_784.wav,2.5969467,2.7689507,3.0332263,2.1212113,3.4286852,NISQAv2
fake_790.wav,2.9118814,2.9025033,3.8220394,2.4827116,3.548121,NISQAv2
fake_948.wav,3.56626,3.1401274,4.2354264,3.1441302,3.929055,NISQAv2
fake_1811.wav,2.6596768,2.1725702,3.9638033,3.087519,3.5219047,NISQAv2
fake_1622.wav,2.613277,2.989488,3.133317,2.4673507,3.5486324,NISQAv2
real_2034.wav,4.2406273,4.363483,4.1792383,3.7414997,4.3155985,NISQAv2
real_809.wav,4.050823,3.3006113,4.0472803,3.8686554,4.3004293,NISQAv2
fake_1144.wav,3.0569842,3.3327286,3.6705208,2.786826,3.71684,NISQAv2
fake_1150.wav,1.930344,3.0440805,2.1737435,2.0344765,3.0335405,NISQAv2
fake_18.wav,3.0856955,3.418482,3.6855593,2.8576376,3.7847714,NISQAv2
fake_2459.wav,1.965134,2.278012,2.68907,2.2222574,3.0360298,NISQAv2
real_1529.wav,4.0738525,4.1130075,4.0025873,3.572615,3.977585,NISQAv2
fake_1636.wav,3.3172705,3.3063223,4.1166697,3.339965,3.8971603,NISQAv2
real_2020.wav,3.814904,2.789869,4.4170475,4.1058583,4.20668,NISQAv2
fake_2317.wav,2.9720356,3.5867107,3.8478134,2.622182,3.63106,NISQAv2
real_1501.wav,4.357095,3.3016531,4.4834213,4.404468,4.5383034,NISQAv2
real_2008.wav,2.9354715,2.4812682,3.784349,3.3188546,3.4563997,NISQAv2
fake_1178.wav,2.827676,3.1667824,3.588876,2.8407972,3.7107131,NISQAv2
fake_30.wav,3.489477,3.749622,3.9601314,3.1362903,3.8475122,NISQAv2
fake_2471.wav,2.6046517,2.5642784,3.404839,2.5154333,3.4695418,NISQAv2
fake_747.wav,3.1569617,3.7312038,3.9235833,2.7623014,3.7992532,NISQAv2
real_835.wav,3.2200701,2.9453332,3.4604535,3.2328603,3.6130493,NISQAv2
real_1267.wav,3.474728,2.9048114,4.102485,3.7041988,3.995904,NISQAv2
real_821.wav,3.2638502,2.4981947,4.1014132,3.432887,3.8411655,NISQAv2
fake_2465.wav,2.5046234,2.70948,3.34426,2.451172,3.3863168,NISQAv2
fake_753.wav,3.2063732,3.5668328,4.0255833,2.713669,3.7966402,NISQAv2
real_1273.wav,3.669886,2.641196,4.3035355,3.9563115,3.950987,NISQAv2
fake_24.wav,3.2385676,3.374852,3.8824291,3.0271509,3.8126101,NISQAv2
fake_2303.wav,3.4075177,3.7645776,4.1389904,3.173927,3.8801787,NISQAv2
real_1515.wav,3.9078481,3.8422945,4.1025496,3.1558783,3.9615562,NISQAv2
fake_1137.wav,2.9097006,3.1086595,4.0528364,2.3676805,3.4739113,NISQAv2
real_1228.wav,3.1874402,2.6232553,3.4632332,2.9632587,3.7744734,NISQAv2
fake_708.wav,2.9654963,3.4995368,3.9474616,2.7585163,3.7269604,NISQAv2
real_87.wav,4.328717,3.5577898,4.446537,4.3239727,4.479291,NISQAv2
fake_2358.wav,2.8434901,2.7647698,3.564625,2.4853885,3.5331361,NISQAv2
fake_1651.wav,2.5817325,2.6888921,3.3879454,2.5320933,3.4073303,NISQAv2
real_2047.wav,4.4145784,4.3919888,4.546809,4.0344567,4.412888,NISQAv2
fake_1889.wav,3.394152,3.620662,3.4176464,2.9484646,3.7219813,NISQAv2
fake_1645.wav,3.0254126,3.0409205,3.7667582,2.849222,3.598505,NISQAv2
real_2053.wav,4.5535054,4.4546475,4.622266,4.158324,4.493809,NISQAv2
real_93.wav,4.421994,4.067018,4.62486,4.408403,4.591067,NISQAv2
fake_1123.wav,3.2882624,3.0643938,3.9235637,3.010112,3.8948903,NISQAv2
real_846.wav,3.6693985,3.3847687,4.2258053,3.6866596,4.08388,NISQAv2
fake_734.wav,3.3683486,3.6827648,3.93523,3.0900621,3.8211803,NISQAv2
fake_2402.wav,2.9978657,2.8321412,4.076589,3.0501,3.7588134,NISQAv2
real_1214.wav,4.3033156,3.0359874,4.697048,4.4134116,4.5078163,NISQAv2
fake_43.wav,3.4783957,2.8904474,4.2118263,3.6196916,4.0105176,NISQAv2
fake_2364.wav,3.3621285,2.7710574,4.2657924,3.268915,3.9162283,NISQAv2
real_1572.wav,4.148737,4.221766,4.5529704,3.9823937,4.3563514,NISQAv2
fake_2370.wav,3.3808186,2.776625,4.103571,3.3564606,3.9485471,NISQAv2
real_1566.wav,4.7617445,4.530149,4.7600436,4.5121965,4.6419873,NISQAv2
fake_1679.wav,3.2097092,2.8261006,3.517492,2.660137,3.7899983,NISQAv2
fake_57.wav,3.026451,2.5956807,3.504669,2.8644836,3.7141836,NISQAv2
fake_720.wav,3.4853241,3.583124,4.0921807,3.2845516,4.0410304,NISQAv2
fake_2416.wav,3.157953,2.9566972,4.064126,3.047461,3.737435,NISQAv2
real_852.wav,3.9553044,2.5452914,4.376918,4.15366,4.2321773,NISQAv2
real_1200.wav,2.5541072,3.3193786,2.4205387,2.7405307,3.6460316,NISQAv2
real_661.wav,4.05986,3.4785092,4.2435484,4.058776,4.200501,NISQAv2
fake_913.wav,2.6152155,3.198494,3.5115306,2.4120877,3.3359025,NISQAv2
real_44.wav,4.511695,4.1264954,4.587142,4.211653,4.475209,NISQAv2
fake_1692.wav,2.3869994,2.452632,2.7410188,2.4323182,3.441302,NISQAv2
real_2084.wav,4.556264,4.2801046,4.581953,4.337259,4.5685887,NISQAv2
real_107.wav,4.292381,3.6773436,4.472541,4.177585,4.4414454,NISQAv2
real_1599.wav,4.657502,4.4862614,4.6447587,4.489329,4.625693,NISQAv2
real_113.wav,4.748978,4.571859,4.5395494,4.212465,4.5879197,NISQAv2
fake_1686.wav,2.964881,2.534218,4.108268,3.1193974,3.7555704,NISQAv2
real_2090.wav,4.077534,3.8823423,4.3967133,3.950535,4.3072867,NISQAv2
fake_907.wav,2.6131299,2.7165792,3.7367432,2.5107734,3.3152933,NISQAv2
real_675.wav,3.6796536,2.486728,3.8244364,3.6878026,4.0979996,NISQAv2
real_50.wav,4.491128,3.9149978,4.4999995,4.223398,4.504138,NISQAv2
fake_80.wav,2.8175714,3.1797478,3.935874,2.4352708,3.5905302,NISQAv2
real_885.wav,3.0846326,2.081986,4.201615,3.5248244,3.636642,NISQAv2
real_78.wav,3.8211532,3.3347545,4.434923,4.0726457,4.4121222,NISQAv2
fake_1876.wav,2.4977345,2.7069256,3.156618,2.0978868,3.3442411,NISQAv2
fake_1862.wav,2.765774,3.4922123,3.5770607,2.5006387,3.760876,NISQAv2
real_649.wav,3.7522833,2.5434473,4.190817,3.9838245,4.178895,NISQAv2
real_891.wav,3.3449247,2.0855181,4.287696,3.7402744,3.8940504,NISQAv2
fake_94.wav,2.5656273,2.6918766,3.5717356,2.1465437,3.3265605,NISQAv2
real_2245.wav,4.460759,3.8833938,4.571252,4.1841445,4.468551,NISQAv2
fake_1453.wav,2.8369832,3.3631158,3.5589569,2.578396,3.649882,NISQAv2
real_1994.wav,3.3636045,3.4580662,3.915294,3.2844782,3.8068547,NISQAv2
real_2523.wav,4.5459285,4.5011535,4.593976,4.2639613,4.5726132,NISQAv2
fake_1335.wav,2.9528272,3.4355197,3.415692,2.7090962,3.6168664,NISQAv2
real_2537.wav,4.4415817,4.2377267,4.520456,4.109714,4.4209085,NISQAv2
fake_1321.wav,2.698073,3.4250538,3.2098258,2.498091,3.5590403,NISQAv2
fake_278.wav,3.1163034,3.8171241,4.0244994,2.5627978,3.639675,NISQAv2
real_1758.wav,3.6439893,2.9486115,4.0882435,3.5804443,4.063327,NISQAv2
real_1980.wav,3.1050236,3.5108018,3.7723453,2.9781027,3.5379462,NISQAv2
real_2251.wav,4.5914397,4.145854,4.7182145,4.3036413,4.587768,NISQAv2
fake_1447.wav,2.953334,3.3978982,3.7989109,2.8767931,3.761323,NISQAv2
real_1770.wav,4.145086,3.3624167,4.1992874,3.9267511,4.265472,NISQAv2
fake_2166.wav,2.7175465,3.0563514,3.560364,2.3097987,3.5017812,NISQAv2
fake_250.wav,3.44123,3.627848,4.058689,3.0797818,3.8602343,NISQAv2
real_2279.wav,4.472802,3.9915407,4.6380105,4.2491293,4.5221267,NISQAv2
fake_1309.wav,2.6951742,3.1829932,2.8576138,2.5094812,3.5629365,NISQAv2
real_1016.wav,4.457016,3.9734566,4.507704,4.322102,4.465315,NISQAv2
fake_536.wav,3.022857,2.1226344,4.230728,3.1252294,3.6129458,NISQAv2
fake_2600.wav,2.492626,2.8624861,3.6874,2.2670279,3.2252057,NISQAv2
real_488.wav,3.6439583,2.7015932,4.369377,3.7463381,4.109005,NISQAv2
real_1002.wav,3.9166677,2.2616274,3.8300402,3.7989693,4.0786805,NISQAv2
fake_522.wav,2.9513185,2.3333316,4.0071344,3.0646698,3.5413659,NISQAv2
fake_2614.wav,2.8867304,2.8881252,3.8854868,3.0165675,3.5241077,NISQAv2
real_1764.wav,3.6580503,3.1583369,4.1883726,3.7410142,4.0511737,NISQAv2
fake_2172.wav,2.3422725,3.1172886,2.789361,2.2004538,3.2771811,NISQAv2
fake_244.wav,2.6989467,3.3135626,3.5533476,2.3002427,3.402511,NISQAv2
real_305.wav,4.5442433,4.26954,4.673764,4.143906,4.4870315,NISQAv2
real_1957.wav,3.082659,3.2125459,3.8814628,3.2272499,3.499784,NISQAv2
fake_2199.wav,2.6445854,2.9701197,3.3534453,2.5967011,3.5445378,NISQAv2
real_2286.wav,4.515749,4.085279,4.670275,4.2714095,4.5187607,NISQAv2
fake_1490.wav,2.872146,3.2659974,3.7590458,2.7448509,3.615971,NISQAv2
real_463.wav,4.2494926,3.7871242,4.452015,4.179272,4.300628,NISQAv2
real_477.wav,4.908436,4.638125,4.8150578,4.511025,4.7124352,NISQAv2
real_2292.wav,4.447385,4.2641616,4.644088,4.218439,4.474069,NISQAv2
fake_1484.wav,2.9527133,3.2566774,3.9183671,2.959964,3.67788,NISQAv2
real_311.wav,4.6284366,4.4133534,4.6657677,4.1680484,4.534278,NISQAv2
real_1943.wav,4.5237026,4.300304,4.4899607,4.04204,4.284034,NISQAv2
real_339.wav,3.9645236,2.5689461,4.4943023,4.1226788,4.2639775,NISQAv2
fake_293.wav,3.2934825,3.7021363,4.029818,2.9276474,3.7626545,NISQAv2
fake_287.wav,3.3407476,3.706485,4.1031976,3.2140682,3.7615726,NISQAv2
real_2331.wav,4.6226974,4.359292,4.5924463,4.2904086,4.593612,NISQAv2
fake_1527.wav,2.7922895,3.326125,3.5733607,2.5442288,3.4471152,NISQAv2
fake_318.wav,3.5700986,3.9013097,4.1597204,3.2243025,3.957534,NISQAv2
real_1638.wav,4.057478,3.9075196,4.3418646,4.063841,4.1450453,NISQAv2
real_2457.wav,3.0866408,2.6845505,3.5812209,3.4697511,3.2129188,NISQAv2
fake_1241.wav,3.2630584,2.6608858,4.0507545,3.1968749,3.754852,NISQAv2
real_2443.wav,3.6984892,3.4708393,4.1034565,3.5988715,3.9340594,NISQAv2
fake_1255.wav,3.1567328,2.600623,3.947039,3.2685285,3.6540904,NISQAv2
real_2325.wav,4.7258153,4.4391837,4.7301836,4.3113313,4.624544,NISQAv2
fake_1533.wav,3.5656798,3.3613417,4.096654,3.2113354,4.0252676,NISQAv2
real_1604.wav,4.6444225,4.539292,4.7137117,4.462546,4.6224856,NISQAv2
fake_2012.wav,1.7848442,2.1999176,2.6457462,1.9407147,2.402657,NISQAv2
fake_324.wav,3.1098754,3.69281,4.0228853,2.7848225,3.711835,NISQAv2
real_1162.wav,3.4596581,3.428311,2.9378042,3.1469388,3.9287453,NISQAv2
fake_442.wav,2.7823093,2.6101468,3.925121,2.7409096,3.5233896,NISQAv2
real_1176.wav,4.542303,3.9892743,4.530622,4.340182,4.531608,NISQAv2
fake_456.wav,2.6225355,2.8598154,3.891813,2.2016776,3.366491,NISQAv2
fake_1269.wav,3.3145208,2.4644806,4.188587,3.3647177,3.777643,NISQAv2
real_2319.wav,4.7416506,4.453322,4.6969376,4.30858,4.63578,NISQAv2
real_1610.wav,4.446926,4.3812637,4.611482,4.3256645,4.442077,NISQAv2
fake_2006.wav,2.4147646,2.5184028,3.5320456,2.7624724,3.2024548,NISQAv2
fake_330.wav,3.2091765,3.6964338,3.9791496,3.2557561,3.7493756,NISQAv2
real_271.wav,3.7479281,3.4389565,4.2302856,3.6495633,4.021689,NISQAv2
real_1823.wav,3.7870922,2.4004102,4.3445473,4.1254563,4.1409783,NISQAv2
real_2494.wav,3.679584,3.3817923,4.3267193,3.7179444,4.0143924,NISQAv2
fake_1282.wav,2.692145,3.458536,3.562012,2.7597995,3.453285,NISQAv2
real_517.wav,4.104718,3.3877923,4.5315914,4.244539,3.870994,NISQAv2
real_503.wav,4.7185,4.1916103,4.6153784,4.3678727,4.5170445,NISQAv2
real_1189.wav,4.2963905,3.992622,4.4225245,4.037679,4.448887,NISQAv2
real_2480.wav,3.0117786,2.4978943,4.2153654,3.9518516,3.8339798,NISQAv2
fake_1296.wav,2.0374172,2.7220318,3.0642712,2.634843,3.1761076,NISQAv2
real_265.wav,4.5176888,4.2327466,4.5490046,4.191576,4.451488,NISQAv2
real_1837.wav,3.9594896,2.9125535,4.076011,4.0745053,4.008516,NISQAv2
fake_481.wav,2.7606254,1.9505763,4.1290646,3.1232188,3.560199,NISQAv2
fake_495.wav,2.951585,2.5018322,3.9593484,2.9123335,3.7343218,NISQAv2
real_259.wav,4.805439,4.5150056,4.7763405,4.4723773,4.6813235,NISQAv2
fake_1043.wav,2.7882135,2.7008123,3.7263174,2.9927382,3.414893,NISQAv2
fake_1725.wav,2.7914724,2.6168454,3.803237,3.0573227,3.7669175,NISQAv2
real_2133.wav,3.575677,4.1288433,4.1446505,3.1943417,3.8864996,NISQAv2
fake_1731.wav,2.2296605,2.3482978,3.0974827,2.3048236,3.3157218,NISQAv2
real_2127.wav,3.9552886,4.0052915,4.193663,3.7475116,4.183499,NISQAv2
fake_2238.wav,3.4605975,3.5557268,3.9844668,3.039852,3.8677518,NISQAv2
real_1348.wav,3.3504143,3.8128297,3.4641309,3.0742252,3.8226297,NISQAv2
fake_668.wav,2.9544406,2.4096892,3.534693,2.7712326,3.587949,NISQAv2
fake_1057.wav,3.0954428,2.1811113,4.1933537,3.1918972,3.6486363,NISQAv2
fake_898.wav,2.5913165,2.8727486,3.1928024,2.332841,3.231651,NISQAv2
fake_640.wav,3.318094,2.3531249,4.0243173,3.2163634,3.996422,NISQAv2
fake_2576.wav,2.9081452,3.1279504,3.413288,2.6130226,3.6020226,NISQAv2
real_932.wav,4.7274895,4.4623013,4.6844034,4.419497,4.644869,NISQAv2
real_1360.wav,3.1380174,3.67118,3.0951636,2.8198068,3.6523023,NISQAv2
fake_1719.wav,2.4489787,2.1755965,3.7208629,2.5078819,3.147917,NISQAv2
fake_2210.wav,2.732186,2.910282,3.6589944,2.3720114,3.5070243,NISQAv2
fake_126.wav,2.3305447,3.3410914,3.2415304,2.2176905,3.157838,NISQAv2
real_1406.wav,4.001308,3.3877428,4.429638,4.1564345,4.3128734,NISQAv2
fake_2204.wav,2.9249449,3.3247974,3.5293872,2.3829029,3.6461053,NISQAv2
fake_132.wav,2.89235,3.7888417,3.7951035,2.5619876,3.6690342,NISQAv2
real_1412.wav,3.6328962,2.5978868,4.2561617,3.9525049,4.1284757,NISQAv2
real_926.wav,4.682834,4.463612,4.721402,4.367645,4.626923,NISQAv2
fake_654.wav,2.804065,2.2381861,3.1800423,2.638107,3.3751667,NISQAv2
fake_2562.wav,3.298143,3.8448908,3.7604814,2.8392372,3.7393742,NISQAv2
real_1374.wav,4.2840166,4.0705132,4.1870985,3.8890579,4.193404,NISQAv2
fake_2589.wav,2.3653884,2.2968524,2.6042387,2.1394923,3.267926,NISQAv2
fake_867.wav,2.7370694,2.5651596,3.722603,2.4240768,3.51604,NISQAv2
real_715.wav,4.6794024,4.529691,4.6429915,4.232129,4.5403056,NISQAv2
fake_1080.wav,2.8794324,2.9557588,3.723366,2.6949189,3.4736383,NISQAv2
fake_1094.wav,2.8065126,2.907494,3.7148178,2.5234888,3.3937361,NISQAv2
real_701.wav,4.194052,3.3230464,4.341523,4.095252,4.2375855,NISQAv2
fake_873.wav,2.8600686,2.4972484,3.9492552,2.8334382,3.6115146,NISQAv2
fake_683.wav,2.854429,2.6097252,3.46242,2.6535964,3.523813,NISQAv2
real_729.wav,4.502597,4.3746753,4.611908,4.2689843,4.501077,NISQAv2
fake_1902.wav,2.3052247,2.9143703,2.0332448,2.1646671,3.0674732,NISQAv2
fake_1916.wav,3.4619217,3.725938,4.008702,3.0674083,3.9533331,NISQAv2
fake_697.wav,2.6478667,2.9738863,2.3560672,2.7196352,3.4741561,NISQAv2
fake_1917.wav,3.3679926,3.696551,3.723103,2.9910417,3.8713715,NISQAv2
fake_696.wav,2.7477996,2.355685,2.7241435,2.9390237,3.1007402,NISQAv2
real_728.wav,4.6237426,4.4620824,4.7394657,4.317304,4.5885434,NISQAv2
fake_682.wav,2.7586432,2.469012,2.8205767,2.3754342,3.4709828,NISQAv2
fake_1903.wav,2.1494787,3.1027894,2.3376408,2.2439082,3.0334156,NISQAv2
fake_872.wav,2.3920074,2.3437672,3.494334,2.3178885,3.2482865,NISQAv2
real_700.wav,4.114715,2.798154,4.3969426,4.2193856,4.322087,NISQAv2
fake_1095.wav,2.8003924,3.1173532,3.771505,2.5849462,3.4013178,NISQAv2
fake_1081.wav,2.5799274,2.704797,3.562557,2.6372716,3.4444,NISQAv2
real_714.wav,4.62882,4.38843,4.6983843,4.3030314,4.4722886,NISQAv2
fake_866.wav,2.5878105,2.55189,3.7865388,2.3993497,3.3675954,NISQAv2
fake_2588.wav,2.9913657,2.5633156,4.020907,3.1059046,3.6831837,NISQAv2
real_1413.wav,4.0369167,3.8536336,4.4683447,4.1457415,4.272475,NISQAv2
fake_133.wav,2.932505,3.8185484,3.751208,2.4896767,3.644584,NISQAv2
fake_2205.wav,2.7162402,2.6638381,3.6795065,2.6019423,3.5447605,NISQAv2
real_1375.wav,3.8526096,3.9355106,3.7488186,3.5532043,3.9715455,NISQAv2
fake_2563.wav,2.9330113,2.642734,3.7546623,2.7485728,3.590128,NISQAv2
fake_655.wav,2.8868396,2.4077904,3.5168142,2.920956,3.5421638,NISQAv2
real_927.wav,4.7550507,4.5357947,4.689388,4.3561673,4.640886,NISQAv2
real_1361.wav,3.3459747,3.9233367,3.6372502,3.0557418,3.6815093,NISQAv2
real_933.wav,4.732139,4.5422654,4.7055364,4.3827567,4.613691,NISQAv2
fake_2577.wav,2.545855,2.7013497,3.763459,2.557337,3.5138528,NISQAv2
fake_641.wav,2.469629,2.4151073,2.9250228,2.2889907,3.3609421,NISQAv2
fake_899.wav,2.7785494,2.926254,3.7803154,2.7468116,3.3867857,NISQAv2
real_1407.wav,4.354885,3.8693402,4.4436603,4.251704,4.4552865,NISQAv2
fake_127.wav,2.6764686,3.5131638,3.571195,2.5494804,3.4844134,NISQAv2
fake_2211.wav,2.8669891,3.2538116,3.5856316,2.7135065,3.6120026,NISQAv2
fake_1718.wav,2.3597982,2.18945,3.5615332,2.617713,3.2786167,NISQAv2
fake_2239.wav,3.4773495,3.5268152,4.1512823,3.1519709,3.9182222,NISQAv2
real_2126.wav,3.7266755,4.1066575,4.0254755,3.2678826,4.0440536,NISQAv2
fake_1730.wav,2.3561509,2.2642229,3.041278,2.2828345,3.3259492,NISQAv2
fake_1056.wav,2.8460388,2.3874683,3.900979,3.0838726,3.4031918,NISQAv2
fake_669.wav,1.7202884,2.6649773,1.9802139,2.133046,3.2002852,NISQAv2
real_1349.wav,2.931379,3.6311283,3.14725,2.6655586,3.4994643,NISQAv2
fake_1042.wav,2.563917,2.401532,3.7964342,3.1865587,3.214378,NISQAv2
real_2132.wav,3.6190202,3.9710772,4.1484866,3.4079416,3.9141872,NISQAv2
fake_1724.wav,2.5799117,2.345071,3.530115,2.749657,3.5242033,NISQAv2
fake_494.wav,3.1354606,3.1978514,4.0523005,3.0230215,3.7181756,NISQAv2
real_258.wav,4.6877575,4.4505916,4.7006216,4.3030977,4.585899,NISQAv2
fake_480.wav,2.899536,3.0132968,3.8398473,2.6022828,3.6224196,NISQAv2
fake_1297.wav,2.8648646,4.095872,3.8077576,2.8709948,3.6540911,NISQAv2
real_2481.wav,2.9062665,2.3172343,4.2049823,3.1657965,3.5301487,NISQAv2
real_1188.wav,4.600296,4.1199055,4.63441,4.292452,4.55412,NISQAv2
real_502.wav,4.4863853,4.1900163,4.400311,4.0988154,4.378116,NISQAv2
real_1836.wav,3.7609518,2.6459334,4.2763824,3.9375422,4.070397,NISQAv2
real_264.wav,4.5082808,4.1730742,4.531867,4.137093,4.475072,NISQAv2
real_1822.wav,3.3365688,3.6108057,4.0371747,3.4675486,3.4744527,NISQAv2
real_270.wav,3.7910094,3.6955745,4.2060046,3.6885896,4.0885797,NISQAv2
real_516.wav,3.4596944,3.0595434,3.1654837,3.8812478,3.7062132,NISQAv2
fake_1283.wav,2.4407587,3.0087469,2.8337152,2.4133322,3.356271,NISQAv2
real_2495.wav,4.0899873,3.032787,4.3699474,3.9451807,3.960292,NISQAv2
fake_1268.wav,3.3427932,2.5316308,4.1793957,3.3536284,3.7451026,NISQAv2
fake_457.wav,2.8955772,3.1639893,3.9304523,3.0351045,3.432666,NISQAv2
real_1177.wav,4.5687103,4.2742314,4.601799,4.276851,4.529752,NISQAv2
fake_331.wav,3.23785,3.8612444,4.0349364,2.754433,3.7350504,NISQAv2
fake_2007.wav,1.3566301,1.7585129,2.9492166,1.885291,2.3174758,NISQAv2
real_1611.wav,4.436307,4.301561,4.5274305,4.2987885,4.4172473,NISQAv2
real_2318.wav,4.771034,4.5384526,4.753663,4.3599467,4.6545024,NISQAv2
fake_325.wav,3.0367396,3.467539,3.9464293,2.6900845,3.675379,NISQAv2
fake_2013.wav,1.9730989,2.1477983,3.036169,2.1798127,2.809115,NISQAv2
real_1605.wav,4.481227,4.324822,4.479233,4.300122,4.466858,NISQAv2
fake_443.wav,2.8526332,2.842342,3.927751,2.7302332,3.4084828,NISQAv2
real_1163.wav,3.881961,3.7076757,4.0974402,3.6051943,4.149569,NISQAv2
fake_1254.wav,3.2190156,2.376521,4.165249,3.3974078,3.764597,NISQAv2
real_2442.wav,3.6889293,2.8119273,4.402701,3.9753952,4.285799,NISQAv2
fake_1532.wav,3.0263035,2.672467,3.6548889,2.9160097,3.6289675,NISQAv2
real_2324.wav,4.8712397,4.5564237,4.825034,4.506436,4.73579,NISQAv2
real_1639.wav,4.3693986,3.8410585,4.5588493,4.338135,4.2976913,NISQAv2
fake_319.wav,3.5273209,3.8955252,4.136964,3.2023654,3.9517443,NISQAv2
fake_1526.wav,3.4789639,3.2273452,4.0539627,3.2872393,3.9132607,NISQAv2
real_2330.wav,4.582749,4.3961997,4.5846624,4.1226306,4.5254683,NISQAv2
fake_1240.wav,3.4553263,2.2634008,4.412099,3.408149,3.7941017,NISQAv2
real_2456.wav,2.7362425,2.5276797,3.8387444,2.9952614,3.3417306,NISQAv2
fake_286.wav,3.2585657,3.7076724,3.995157,2.8970513,3.7137969,NISQAv2
fake_292.wav,3.371712,3.4488971,4.135633,3.0783715,3.8322933,NISQAv2
real_338.wav,3.7511878,3.1028898,4.236483,3.9503014,4.0973973,NISQAv2
real_476.wav,4.562292,4.1781754,4.5819473,4.203758,4.482697,NISQAv2
real_1942.wav,4.159213,3.7299368,4.2539043,3.7895105,4.209015,NISQAv2
real_310.wav,4.5478477,4.341425,4.6452947,4.170558,4.4825444,NISQAv2
fake_1485.wav,2.574149,2.73009,3.252031,2.1683464,3.3515599,NISQAv2
real_2293.wav,4.569743,4.2498097,4.682555,4.2930837,4.5544662,NISQAv2
fake_1491.wav,2.2784922,3.3946319,3.6131668,2.6828885,3.1196902,NISQAv2
real_2287.wav,4.5082016,4.2284985,4.68989,4.3016553,4.531656,NISQAv2
fake_2198.wav,3.1621208,3.3779325,3.7269728,2.8360722,3.877032,NISQAv2
real_1956.wav,2.8693118,3.488192,3.5163777,2.6980164,3.504222,NISQAv2
real_304.wav,4.5607004,4.367312,4.6516104,4.128896,4.475588,NISQAv2
real_462.wav,4.146433,3.011061,4.4169793,4.141071,4.2760878,NISQAv2
fake_2615.wav,2.8050454,2.7842119,3.6218102,2.642632,3.5563824,NISQAv2
fake_523.wav,2.7843955,2.1543877,3.379488,2.5518444,3.347657,NISQAv2
real_1003.wav,4.1527863,2.5535593,4.522702,4.133847,4.2326045,NISQAv2
real_489.wav,4.619997,3.6698177,4.5894146,4.228449,4.452975,NISQAv2
fake_245.wav,3.3456497,3.6282187,4.031659,2.9442585,3.750314,NISQAv2
fake_2173.wav,2.9608285,3.2671435,3.442725,2.5049527,3.5489652,NISQAv2
real_1765.wav,4.2109423,3.4647992,4.418168,3.9502547,4.375089,NISQAv2
real_2278.wav,4.447453,3.987515,4.584609,4.189067,4.493645,NISQAv2
fake_251.wav,3.3753512,3.7020905,3.857714,3.0384107,3.8507435,NISQAv2
fake_2167.wav,2.8116992,3.6164193,3.5663416,2.4313562,3.555421,NISQAv2
real_1771.wav,3.9936993,3.2160568,4.339726,3.7533934,4.2906795,NISQAv2
